Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
10,2026-06-03T03:37:00+05:30,2026-06-03,08:07,0,2,2
10,2026-06-03T03:39:00+05:30,2026-06-03,08:09,0,2,2
11,2026-06-03T03:25:00+05:30,2026-06-03,07:55,10,1,11
11,2026-06-03T03:30:00+05:30,2026-06-03,08:00,4,2,6
12,2026-06-03T03:25:00+05:30,2026-06-03,07:55,4,5,9
12,2026-06-03T03:26:00+05:30,2026-06-03,07:56,1,0,1
12,2026-06-03T03:29:00+05:30,2026-06-03,07:59,5,0,5
12,2026-06-03T03:32:00+05:30,2026-06-03,08:02,2,2,4
12,2026-06-03T03:36:00+05:30,2026-06-03,08:06,2,3,5
12,2026-06-03T03:39:00+05:30,2026-06-03,08:09,7,1,8
17,2026-06-03T03:27:00+05:30,2026-06-03,07:57,8,5,13
17,2026-06-03T03:30:00+05:30,2026-06-03,08:00,6,1,7
17,2026-06-03T03:31:00+05:30,2026-06-03,08:01,19,2,21
17,2026-06-03T03:32:00+05:30,2026-06-03,08:02,12,3,15
17,2026-06-03T03:34:00+05:30,2026-06-03,08:04,24,0,24
17,2026-06-03T03:35:00+05:30,2026-06-03,08:05,16,6,22
17,2026-06-03T03:37:00+05:30,2026-06-03,08:07,15,3,18
18,2026-06-03T03:28:00+05:30,2026-06-03,07:58,0,6,6
18,2026-06-03T03:29:00+05:30,2026-06-03,07:59,0,3,3
18,2026-06-03T03:30:00+05:30,2026-06-03,08:00,0,15,15
18,2026-06-03T03:33:00+05:30,2026-06-03,08:03,1,14,15
18,2026-06-03T03:35:00+05:30,2026-06-03,08:05,2,10,12
18,2026-06-03T03:36:00+05:30,2026-06-03,08:06,1,13,14
18,2026-06-03T03:37:00+05:30,2026-06-03,08:07,0,11,11
18,2026-06-03T03:38:00+05:30,2026-06-03,08:08,0,16,16
18,2026-06-03T03:39:00+05:30,2026-06-03,08:09,0,16,16
19,2026-06-03T03:25:00+05:30,2026-06-03,07:55,0,1,1
19,2026-06-03T03:30:00+05:30,2026-06-03,08:00,1,0,1
19,2026-06-03T03:33:00+05:30,2026-06-03,08:03,0,1,1
19,2026-06-03T03:39:00+05:30,2026-06-03,08:09,1,4,5
20,2026-06-03T03:26:00+05:30,2026-06-03,07:56,1,0,1
20,2026-06-03T03:31:00+05:30,2026-06-03,08:01,0,2,2
20,2026-06-03T03:35:00+05:30,2026-06-03,08:05,0,1,1
23,2026-06-03T03:25:00+05:30,2026-06-03,07:55,39,26,65
23,2026-06-03T03:35:00+05:30,2026-06-03,08:05,48,27,75
24,2026-06-03T03:26:00+05:30,2026-06-03,07:56,33,5,38
24,2026-06-03T03:29:00+05:30,2026-06-03,07:59,27,0,27
24,2026-06-03T03:31:00+05:30,2026-06-03,08:01,72,0,72
24,2026-06-03T03:32:00+05:30,2026-06-03,08:02,30,2,32
24,2026-06-03T03:33:00+05:30,2026-06-03,08:03,14,12,26
25,2026-06-03T03:25:00+05:30,2026-06-03,07:55,16,27,43
25,2026-06-03T03:30:00+05:30,2026-06-03,08:00,17,26,43
30,2026-06-03T03:25:00+05:30,2026-06-03,07:55,2,0,2
30,2026-06-03T03:29:00+05:30,2026-06-03,07:59,0,1,1
46,2026-06-03T03:35:00+05:30,2026-06-03,08:05,3,1,4
49,2026-06-03T03:28:00+05:30,2026-06-03,07:58,1,0,1
49,2026-06-03T03:29:00+05:30,2026-06-03,07:59,0,5,5
49,2026-06-03T03:32:00+05:30,2026-06-03,08:02,1,0,1
49,2026-06-03T03:33:00+05:30,2026-06-03,08:03,2,4,6
49,2026-06-03T03:35:00+05:30,2026-06-03,08:05,4,0,4
49,2026-06-03T03:39:00+05:30,2026-06-03,08:09,1,3,4
51,2026-06-03T03:26:00+05:30,2026-06-03,07:56,0,1,1
51,2026-06-03T03:28:00+05:30,2026-06-03,07:58,1,0,1
51,2026-06-03T03:30:00+05:30,2026-06-03,08:00,1,0,1
51,2026-06-03T03:37:00+05:30,2026-06-03,08:07,1,1,2
52,2026-06-03T03:25:00+05:30,2026-06-03,07:55,1,0,1
52,2026-06-03T03:29:00+05:30,2026-06-03,07:59,1,0,1
53,2026-06-03T03:25:00+05:30,2026-06-03,07:55,6,5,11
53,2026-06-03T03:28:00+05:30,2026-06-03,07:58,8,9,17
53,2026-06-03T03:35:00+05:30,2026-06-03,08:05,3,20,23
53,2026-06-03T03:37:00+05:30,2026-06-03,08:07,6,10,16
53,2026-06-03T03:38:00+05:30,2026-06-03,08:08,2,8,10
56,2026-06-03T03:26:00+05:30,2026-06-03,07:56,1,2,3
56,2026-06-03T03:28:00+05:30,2026-06-03,07:58,2,2,4
58,2026-06-03T03:25:00+05:30,2026-06-03,07:55,5,0,5
58,2026-06-03T03:26:00+05:30,2026-06-03,07:56,35,3,38
58,2026-06-03T03:28:00+05:30,2026-06-03,07:58,27,1,28
58,2026-06-03T03:29:00+05:30,2026-06-03,07:59,22,1,23
58,2026-06-03T03:33:00+05:30,2026-06-03,08:03,40,1,41
58,2026-06-03T03:35:00+05:30,2026-06-03,08:05,2,6,8
58,2026-06-03T03:39:00+05:30,2026-06-03,08:09,16,12,28
62,2026-06-03T03:25:00+05:30,2026-06-03,07:55,2,2,4
62,2026-06-03T03:31:00+05:30,2026-06-03,08:01,2,0,2
62,2026-06-03T03:32:00+05:30,2026-06-03,08:02,0,2,2
62,2026-06-03T03:34:00+05:30,2026-06-03,08:04,1,1,2
62,2026-06-03T03:35:00+05:30,2026-06-03,08:05,0,1,1
62,2026-06-03T03:36:00+05:30,2026-06-03,08:06,0,2,2
62,2026-06-03T03:39:00+05:30,2026-06-03,08:09,1,3,4
63,2026-06-03T03:33:00+05:30,2026-06-03,08:03,0,5,5
63,2026-06-03T03:38:00+05:30,2026-06-03,08:08,5,2,7
67,2026-06-03T03:25:00+05:30,2026-06-03,07:55,5,5,10
67,2026-06-03T03:37:00+05:30,2026-06-03,08:07,7,10,17
68,2026-06-03T03:25:00+05:30,2026-06-03,07:55,1,2,3
68,2026-06-03T03:29:00+05:30,2026-06-03,07:59,3,4,7
68,2026-06-03T03:30:00+05:30,2026-06-03,08:00,1,1,2
68,2026-06-03T03:31:00+05:30,2026-06-03,08:01,2,2,4
68,2026-06-03T03:35:00+05:30,2026-06-03,08:05,3,5,8
68,2026-06-03T03:37:00+05:30,2026-06-03,08:07,3,6,9
72,2026-06-03T03:25:00+05:30,2026-06-03,07:55,7,0,7
72,2026-06-03T03:26:00+05:30,2026-06-03,07:56,1,1,2
72,2026-06-03T03:27:00+05:30,2026-06-03,07:57,7,1,8
72,2026-06-03T03:30:00+05:30,2026-06-03,08:00,12,3,15
72,2026-06-03T03:32:00+05:30,2026-06-03,08:02,3,1,4
72,2026-06-03T03:34:00+05:30,2026-06-03,08:04,15,0,15
72,2026-06-03T03:37:00+05:30,2026-06-03,08:07,4,1,5
76,2026-06-03T03:28:00+05:30,2026-06-03,07:58,0,1,1
76,2026-06-03T03:30:00+05:30,2026-06-03,08:00,1,1,2
76,2026-06-03T03:32:00+05:30,2026-06-03,08:02,2,0,2
76,2026-06-03T03:33:00+05:30,2026-06-03,08:03,1,1,2
76,2026-06-03T03:35:00+05:30,2026-06-03,08:05,1,0,1
76,2026-06-03T03:36:00+05:30,2026-06-03,08:06,1,2,3
79,2026-06-03T03:26:00+05:30,2026-06-03,07:56,5,1,6
79,2026-06-03T03:30:00+05:30,2026-06-03,08:00,8,4,12
85,2026-06-03T03:25:00+05:30,2026-06-03,07:55,3,0,3
85,2026-06-03T03:35:00+05:30,2026-06-03,08:05,2,2,4
86,2026-06-03T03:26:00+05:30,2026-06-03,07:56,1,1,2
86,2026-06-03T03:34:00+05:30,2026-06-03,08:04,1,0,1
109,2026-06-03T03:30:00+05:30,2026-06-03,08:00,12,39,51
109,2026-06-03T03:35:00+05:30,2026-06-03,08:05,3,44,47
117,2026-06-03T03:35:00+05:30,2026-06-03,08:05,24,6,30
123,2026-06-03T03:30:00+05:30,2026-06-03,08:00,3,15,18
130,2026-06-03T03:35:00+05:30,2026-06-03,08:05,4,0,4
137,2026-06-03T03:30:00+05:30,2026-06-03,08:00,16,5,21
141,2026-06-03T03:30:00+05:30,2026-06-03,08:00,8,5,13
142,2026-06-03T03:25:00+05:30,2026-06-03,07:55,17,29,46
142,2026-06-03T03:35:00+05:30,2026-06-03,08:05,17,27,44
161,2026-06-03T03:25:00+05:30,2026-06-03,07:55,15,19,34
161,2026-06-03T03:30:00+05:30,2026-06-03,08:00,38,21,59
161,2026-06-03T03:35:00+05:30,2026-06-03,08:05,18,16,34
164,2026-06-03T03:25:00+05:30,2026-06-03,07:55,6,7,13
164,2026-06-03T03:30:00+05:30,2026-06-03,08:00,15,4,19
180,2026-06-03T03:25:00+05:30,2026-06-03,07:55,0,1,1
180,2026-06-03T03:27:00+05:30,2026-06-03,07:57,6,1,7
180,2026-06-03T03:28:00+05:30,2026-06-03,07:58,1,1,2
180,2026-06-03T03:30:00+05:30,2026-06-03,08:00,3,0,3
180,2026-06-03T03:31:00+05:30,2026-06-03,08:01,6,0,6
180,2026-06-03T03:35:00+05:30,2026-06-03,08:05,3,0,3
180,2026-06-03T03:37:00+05:30,2026-06-03,08:07,1,1,2
187,2026-06-03T03:26:00+05:30,2026-06-03,07:56,2,0,2
187,2026-06-03T03:28:00+05:30,2026-06-03,07:58,9,3,12
187,2026-06-03T03:29:00+05:30,2026-06-03,07:59,3,0,3
187,2026-06-03T03:30:00+05:30,2026-06-03,08:00,11,2,13
187,2026-06-03T03:37:00+05:30,2026-06-03,08:07,7,1,8
187,2026-06-03T03:38:00+05:30,2026-06-03,08:08,8,1,9
210,2026-06-03T03:34:00+05:30,2026-06-03,08:04,0,1,1
210,2026-06-03T03:36:00+05:30,2026-06-03,08:06,1,2,3
210,2026-06-03T03:38:00+05:30,2026-06-03,08:08,1,0,1
211,2026-06-03T03:28:00+05:30,2026-06-03,07:58,8,12,20
212,2026-06-03T03:29:00+05:30,2026-06-03,07:59,5,24,29
212,2026-06-03T03:33:00+05:30,2026-06-03,08:03,6,11,17
212,2026-06-03T03:34:00+05:30,2026-06-03,08:04,10,15,25
3,2026-06-03T03:12:00+05:30,2026-06-03,07:42,2,3,5
3,2026-06-03T03:14:00+05:30,2026-06-03,07:44,1,6,7
3,2026-06-03T03:17:00+05:30,2026-06-03,07:47,2,3,5
3,2026-06-03T03:19:00+05:30,2026-06-03,07:49,0,3,3
3,2026-06-03T03:20:00+05:30,2026-06-03,07:50,4,4,8
3,2026-06-03T03:23:00+05:30,2026-06-03,07:53,3,2,5
3,2026-06-03T03:24:00+05:30,2026-06-03,07:54,0,2,2
4,2026-06-03T03:10:00+05:30,2026-06-03,07:40,4,7,11
4,2026-06-03T03:15:00+05:30,2026-06-03,07:45,6,1,7
4,2026-06-03T03:19:00+05:30,2026-06-03,07:49,12,4,16
4,2026-06-03T03:22:00+05:30,2026-06-03,07:52,5,3,8
5,2026-06-03T03:10:00+05:30,2026-06-03,07:40,15,34,49
6,2026-06-03T03:10:00+05:30,2026-06-03,07:40,4,19,23
6,2026-06-03T03:15:00+05:30,2026-06-03,07:45,3,22,25
6,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,17,18
8,2026-06-03T03:12:00+05:30,2026-06-03,07:42,6,1,7
8,2026-06-03T03:14:00+05:30,2026-06-03,07:44,1,1,2
8,2026-06-03T03:16:00+05:30,2026-06-03,07:46,5,2,7
8,2026-06-03T03:22:00+05:30,2026-06-03,07:52,9,3,12
8,2026-06-03T03:23:00+05:30,2026-06-03,07:53,2,6,8
14,2026-06-03T03:10:00+05:30,2026-06-03,07:40,4,2,6
14,2026-06-03T03:12:00+05:30,2026-06-03,07:42,0,1,1
14,2026-06-03T03:13:00+05:30,2026-06-03,07:43,2,2,4
14,2026-06-03T03:16:00+05:30,2026-06-03,07:46,4,7,11
29,2026-06-03T03:15:00+05:30,2026-06-03,07:45,16,2,18
29,2026-06-03T03:21:00+05:30,2026-06-03,07:51,8,1,9
31,2026-06-03T03:11:00+05:30,2026-06-03,07:41,1,0,1
31,2026-06-03T03:15:00+05:30,2026-06-03,07:45,1,1,2
36,2026-06-03T03:10:00+05:30,2026-06-03,07:40,0,4,4
36,2026-06-03T03:15:00+05:30,2026-06-03,07:45,2,2,4
36,2026-06-03T03:20:00+05:30,2026-06-03,07:50,3,3,6
37,2026-06-03T03:15:00+05:30,2026-06-03,07:45,0,2,2
39,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,0,1
39,2026-06-03T03:18:00+05:30,2026-06-03,07:48,1,0,1
39,2026-06-03T03:21:00+05:30,2026-06-03,07:51,2,0,2
39,2026-06-03T03:23:00+05:30,2026-06-03,07:53,1,2,3
40,2026-06-03T03:12:00+05:30,2026-06-03,07:42,3,3,6
40,2026-06-03T03:14:00+05:30,2026-06-03,07:44,0,2,2
40,2026-06-03T03:19:00+05:30,2026-06-03,07:49,3,5,8
40,2026-06-03T03:20:00+05:30,2026-06-03,07:50,4,1,5
40,2026-06-03T03:23:00+05:30,2026-06-03,07:53,0,3,3
40,2026-06-03T03:24:00+05:30,2026-06-03,07:54,2,2,4
41,2026-06-03T03:14:00+05:30,2026-06-03,07:44,17,4,21
41,2026-06-03T03:19:00+05:30,2026-06-03,07:49,6,6,12
41,2026-06-03T03:20:00+05:30,2026-06-03,07:50,1,10,11
42,2026-06-03T03:24:00+05:30,2026-06-03,07:54,1,0,1
44,2026-06-03T03:10:00+05:30,2026-06-03,07:40,2,2,4
45,2026-06-03T03:10:00+05:30,2026-06-03,07:40,2,2,4
45,2026-06-03T03:14:00+05:30,2026-06-03,07:44,2,2,4
45,2026-06-03T03:18:00+05:30,2026-06-03,07:48,4,1,5
45,2026-06-03T03:23:00+05:30,2026-06-03,07:53,3,3,6
50,2026-06-03T03:17:00+05:30,2026-06-03,07:47,1,1,2
50,2026-06-03T03:24:00+05:30,2026-06-03,07:54,2,0,2
54,2026-06-03T03:10:00+05:30,2026-06-03,07:40,2,0,2
59,2026-06-03T03:20:00+05:30,2026-06-03,07:50,27,11,38
61,2026-06-03T03:10:00+05:30,2026-06-03,07:40,4,0,4
61,2026-06-03T03:14:00+05:30,2026-06-03,07:44,2,4,6
61,2026-06-03T03:21:00+05:30,2026-06-03,07:51,2,8,10
61,2026-06-03T03:22:00+05:30,2026-06-03,07:52,7,2,9
66,2026-06-03T03:11:00+05:30,2026-06-03,07:41,2,7,9
66,2026-06-03T03:13:00+05:30,2026-06-03,07:43,0,4,4
66,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,9,10
66,2026-06-03T03:17:00+05:30,2026-06-03,07:47,2,3,5
66,2026-06-03T03:18:00+05:30,2026-06-03,07:48,4,9,13
66,2026-06-03T03:19:00+05:30,2026-06-03,07:49,3,8,11
66,2026-06-03T03:23:00+05:30,2026-06-03,07:53,0,4,4
69,2026-06-03T03:11:00+05:30,2026-06-03,07:41,4,0,4
69,2026-06-03T03:14:00+05:30,2026-06-03,07:44,2,0,2
69,2026-06-03T03:16:00+05:30,2026-06-03,07:46,12,1,13
69,2026-06-03T03:18:00+05:30,2026-06-03,07:48,5,2,7
69,2026-06-03T03:20:00+05:30,2026-06-03,07:50,5,1,6
69,2026-06-03T03:22:00+05:30,2026-06-03,07:52,2,1,3
69,2026-06-03T03:23:00+05:30,2026-06-03,07:53,1,0,1
70,2026-06-03T03:11:00+05:30,2026-06-03,07:41,0,1,1
70,2026-06-03T03:19:00+05:30,2026-06-03,07:49,1,3,4
71,2026-06-03T03:10:00+05:30,2026-06-03,07:40,1,0,1
71,2026-06-03T03:13:00+05:30,2026-06-03,07:43,1,0,1
71,2026-06-03T03:16:00+05:30,2026-06-03,07:46,0,1,1
71,2026-06-03T03:19:00+05:30,2026-06-03,07:49,1,2,3
71,2026-06-03T03:23:00+05:30,2026-06-03,07:53,0,1,1
75,2026-06-03T03:10:00+05:30,2026-06-03,07:40,1,0,1
75,2026-06-03T03:11:00+05:30,2026-06-03,07:41,0,2,2
75,2026-06-03T03:18:00+05:30,2026-06-03,07:48,0,1,1
84,2026-06-03T03:15:00+05:30,2026-06-03,07:45,56,19,75
87,2026-06-03T03:13:00+05:30,2026-06-03,07:43,0,2,2
87,2026-06-03T03:14:00+05:30,2026-06-03,07:44,0,1,1
87,2026-06-03T03:17:00+05:30,2026-06-03,07:47,0,1,1
87,2026-06-03T03:19:00+05:30,2026-06-03,07:49,2,0,2
87,2026-06-03T03:21:00+05:30,2026-06-03,07:51,1,0,1
87,2026-06-03T03:22:00+05:30,2026-06-03,07:52,0,1,1
108,2026-06-03T03:18:00+05:30,2026-06-03,07:48,3,32,35
118,2026-06-03T03:15:00+05:30,2026-06-03,07:45,0,2,2
131,2026-06-03T03:20:00+05:30,2026-06-03,07:50,7,4,11
134,2026-06-03T03:10:00+05:30,2026-06-03,07:40,22,31,53
162,2026-06-03T03:15:00+05:30,2026-06-03,07:45,14,4,18
165,2026-06-03T03:15:00+05:30,2026-06-03,07:45,1,7,8
165,2026-06-03T03:20:00+05:30,2026-06-03,07:50,1,9,10
167,2026-06-03T03:15:00+05:30,2026-06-03,07:45,1,2,3
179,2026-06-03T03:10:00+05:30,2026-06-03,07:40,2,3,5
179,2026-06-03T03:15:00+05:30,2026-06-03,07:45,6,9,15
179,2026-06-03T03:20:00+05:30,2026-06-03,07:50,5,2,7
181,2026-06-03T03:10:00+05:30,2026-06-03,07:40,0,3,3
181,2026-06-03T03:13:00+05:30,2026-06-03,07:43,3,3,6
181,2026-06-03T03:14:00+05:30,2026-06-03,07:44,5,10,15
181,2026-06-03T03:19:00+05:30,2026-06-03,07:49,9,0,9
181,2026-06-03T03:22:00+05:30,2026-06-03,07:52,1,4,5
181,2026-06-03T03:23:00+05:30,2026-06-03,07:53,3,5,8
181,2026-06-03T03:24:00+05:30,2026-06-03,07:54,0,1,1
182,2026-06-03T03:15:00+05:30,2026-06-03,07:45,6,2,8
185,2026-06-03T03:15:00+05:30,2026-06-03,07:45,7,34,41
185,2026-06-03T03:20:00+05:30,2026-06-03,07:50,13,34,47
188,2026-06-03T03:20:00+05:30,2026-06-03,07:50,6,1,7
209,2026-06-03T03:14:00+05:30,2026-06-03,07:44,5,3,8
209,2026-06-03T03:15:00+05:30,2026-06-03,07:45,3,10,13
209,2026-06-03T03:18:00+05:30,2026-06-03,07:48,0,5,5
209,2026-06-03T03:19:00+05:30,2026-06-03,07:49,5,5,10
209,2026-06-03T03:23:00+05:30,2026-06-03,07:53,8,9,17
2,2026-06-03T03:10:00+05:30,2026-06-03,07:40,0,3,3
2,2026-06-03T03:11:00+05:30,2026-06-03,07:41,1,2,3
2,2026-06-03T03:12:00+05:30,2026-06-03,07:42,0,1,1
2,2026-06-03T03:16:00+05:30,2026-06-03,07:46,0,2,2
2,2026-06-03T03:18:00+05:30,2026-06-03,07:48,0,4,4
2,2026-06-03T03:24:00+05:30,2026-06-03,07:54,0,7,7
9,2026-06-03T03:10:00+05:30,2026-06-03,07:40,1,20,21
9,2026-06-03T03:11:00+05:30,2026-06-03,07:41,2,24,26
9,2026-06-03T03:12:00+05:30,2026-06-03,07:42,1,53,54
9,2026-06-03T03:13:00+05:30,2026-06-03,07:43,0,18,18
9,2026-06-03T03:19:00+05:30,2026-06-03,07:49,1,27,28
10,2026-06-03T03:11:00+05:30,2026-06-03,07:41,2,1,3
10,2026-06-03T03:12:00+05:30,2026-06-03,07:42,0,1,1
10,2026-06-03T03:13:00+05:30,2026-06-03,07:43,0,2,2
12,2026-06-03T03:10:00+05:30,2026-06-03,07:40,3,0,3
12,2026-06-03T03:14:00+05:30,2026-06-03,07:44,2,2,4
12,2026-06-03T03:18:00+05:30,2026-06-03,07:48,1,2,3
12,2026-06-03T03:19:00+05:30,2026-06-03,07:49,1,6,7
12,2026-06-03T03:21:00+05:30,2026-06-03,07:51,0,2,2
12,2026-06-03T03:22:00+05:30,2026-06-03,07:52,3,0,3
17,2026-06-03T03:10:00+05:30,2026-06-03,07:40,7,2,9
17,2026-06-03T03:13:00+05:30,2026-06-03,07:43,6,3,9
17,2026-06-03T03:22:00+05:30,2026-06-03,07:52,9,1,10
18,2026-06-03T03:13:00+05:30,2026-06-03,07:43,1,2,3
18,2026-06-03T03:17:00+05:30,2026-06-03,07:47,0,5,5
18,2026-06-03T03:19:00+05:30,2026-06-03,07:49,0,10,10
18,2026-06-03T03:21:00+05:30,2026-06-03,07:51,0,19,19
18,2026-06-03T03:23:00+05:30,2026-06-03,07:53,0,6,6
18,2026-06-03T03:24:00+05:30,2026-06-03,07:54,0,9,9
19,2026-06-03T03:11:00+05:30,2026-06-03,07:41,2,0,2
19,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,0,1
19,2026-06-03T03:17:00+05:30,2026-06-03,07:47,5,0,5
19,2026-06-03T03:23:00+05:30,2026-06-03,07:53,0,2,2
20,2026-06-03T03:13:00+05:30,2026-06-03,07:43,0,1,1
20,2026-06-03T03:22:00+05:30,2026-06-03,07:52,1,1,2
23,2026-06-03T03:15:00+05:30,2026-06-03,07:45,30,16,46
23,2026-06-03T03:20:00+05:30,2026-06-03,07:50,60,15,75
24,2026-06-03T03:10:00+05:30,2026-06-03,07:40,7,13,20
24,2026-06-03T03:11:00+05:30,2026-06-03,07:41,36,5,41
24,2026-06-03T03:12:00+05:30,2026-06-03,07:42,21,2,23
24,2026-06-03T03:15:00+05:30,2026-06-03,07:45,14,4,18
24,2026-06-03T03:16:00+05:30,2026-06-03,07:46,30,11,41
24,2026-06-03T03:19:00+05:30,2026-06-03,07:49,21,2,23
24,2026-06-03T03:22:00+05:30,2026-06-03,07:52,25,6,31
24,2026-06-03T03:23:00+05:30,2026-06-03,07:53,51,3,54
30,2026-06-03T03:11:00+05:30,2026-06-03,07:41,1,3,4
30,2026-06-03T03:15:00+05:30,2026-06-03,07:45,1,2,3
30,2026-06-03T03:16:00+05:30,2026-06-03,07:46,0,1,1
46,2026-06-03T03:15:00+05:30,2026-06-03,07:45,1,3,4
49,2026-06-03T03:12:00+05:30,2026-06-03,07:42,0,1,1
49,2026-06-03T03:15:00+05:30,2026-06-03,07:45,2,1,3
51,2026-06-03T03:13:00+05:30,2026-06-03,07:43,1,0,1
51,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,0,1
51,2026-06-03T03:17:00+05:30,2026-06-03,07:47,0,2,2
51,2026-06-03T03:20:00+05:30,2026-06-03,07:50,0,1,1
52,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,0,1
52,2026-06-03T03:17:00+05:30,2026-06-03,07:47,2,3,5
52,2026-06-03T03:22:00+05:30,2026-06-03,07:52,2,1,3
53,2026-06-03T03:14:00+05:30,2026-06-03,07:44,5,2,7
53,2026-06-03T03:15:00+05:30,2026-06-03,07:45,1,4,5
53,2026-06-03T03:16:00+05:30,2026-06-03,07:46,4,2,6
53,2026-06-03T03:18:00+05:30,2026-06-03,07:48,2,4,6
56,2026-06-03T03:14:00+05:30,2026-06-03,07:44,1,2,3
56,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,0,1
56,2026-06-03T03:21:00+05:30,2026-06-03,07:51,3,2,5
58,2026-06-03T03:10:00+05:30,2026-06-03,07:40,2,1,3
58,2026-06-03T03:11:00+05:30,2026-06-03,07:41,25,1,26
58,2026-06-03T03:15:00+05:30,2026-06-03,07:45,5,2,7
58,2026-06-03T03:18:00+05:30,2026-06-03,07:48,25,0,25
58,2026-06-03T03:21:00+05:30,2026-06-03,07:51,46,3,49
62,2026-06-03T03:11:00+05:30,2026-06-03,07:41,0,1,1
62,2026-06-03T03:16:00+05:30,2026-06-03,07:46,1,0,1
63,2026-06-03T03:11:00+05:30,2026-06-03,07:41,0,1,1
63,2026-06-03T03:16:00+05:30,2026-06-03,07:46,2,0,2
63,2026-06-03T03:17:00+05:30,2026-06-03,07:47,1,4,5
63,2026-06-03T03:19:00+05:30,2026-06-03,07:49,6,0,6
63,2026-06-03T03:21:00+05:30,2026-06-03,07:51,1,3,4
63,2026-06-03T03:22:00+05:30,2026-06-03,07:52,1,3,4
67,2026-06-03T03:12:00+05:30,2026-06-03,07:42,0,7,7
67,2026-06-03T03:13:00+05:30,2026-06-03,07:43,7,5,12
67,2026-06-03T03:20:00+05:30,2026-06-03,07:50,4,3,7
67,2026-06-03T03:21:00+05:30,2026-06-03,07:51,9,5,14
67,2026-06-03T03:23:00+05:30,2026-06-03,07:53,2,1,3
68,2026-06-03T03:10:00+05:30,2026-06-03,07:40,4,4,8
68,2026-06-03T03:17:00+05:30,2026-06-03,07:47,2,2,4
68,2026-06-03T03:18:00+05:30,2026-06-03,07:48,1,2,3
68,2026-06-03T03:20:00+05:30,2026-06-03,07:50,1,0,1
68,2026-06-03T03:24:00+05:30,2026-06-03,07:54,1,3,4
72,2026-06-03T03:15:00+05:30,2026-06-03,07:45,7,0,7
72,2026-06-03T03:16:00+05:30,2026-06-03,07:46,8,2,10
72,2026-06-03T03:17:00+05:30,2026-06-03,07:47,1,0,1
72,2026-06-03T03:21:00+05:30,2026-06-03,07:51,3,0,3
76,2026-06-03T03:10:00+05:30,2026-06-03,07:40,3,0,3
76,2026-06-03T03:13:00+05:30,2026-06-03,07:43,3,0,3
76,2026-06-03T03:16:00+05:30,2026-06-03,07:46,2,1,3
76,2026-06-03T03:17:00+05:30,2026-06-03,07:47,1,1,2
76,2026-06-03T03:18:00+05:30,2026-06-03,07:48,1,3,4
76,2026-06-03T03:21:00+05:30,2026-06-03,07:51,1,0,1
79,2026-06-03T03:14:00+05:30,2026-06-03,07:44,4,4,8
79,2026-06-03T03:15:00+05:30,2026-06-03,07:45,2,2,4
79,2026-06-03T03:18:00+05:30,2026-06-03,07:48,2,2,4
79,2026-06-03T03:24:00+05:30,2026-06-03,07:54,2,1,3
85,2026-06-03T03:10:00+05:30,2026-06-03,07:40,1,0,1
85,2026-06-03T03:20:00+05:30,2026-06-03,07:50,1,0,1
85,2026-06-03T03:22:00+05:30,2026-06-03,07:52,6,0,6
85,2026-06-03T03:23:00+05:30,2026-06-03,07:53,1,0,1
85,2026-06-03T03:24:00+05:30,2026-06-03,07:54,1,0,1
86,2026-06-03T03:13:00+05:30,2026-06-03,07:43,0,2,2
109,2026-06-03T03:10:00+05:30,2026-06-03,07:40,3,33,36
109,2026-06-03T03:15:00+05:30,2026-06-03,07:45,4,26,30
109,2026-06-03T03:20:00+05:30,2026-06-03,07:50,6,32,38
130,2026-06-03T03:10:00+05:30,2026-06-03,07:40,5,0,5
130,2026-06-03T03:15:00+05:30,2026-06-03,07:45,1,2,3
137,2026-06-03T03:10:00+05:30,2026-06-03,07:40,7,0,7
137,2026-06-03T03:20:00+05:30,2026-06-03,07:50,21,0,21
138,2026-06-03T03:20:00+05:30,2026-06-03,07:50,0,2,2
142,2026-06-03T03:20:00+05:30,2026-06-03,07:50,10,11,21
180,2026-06-03T03:11:00+05:30,2026-06-03,07:41,1,0,1
180,2026-06-03T03:14:00+05:30,2026-06-03,07:44,7,0,7
180,2026-06-03T03:16:00+05:30,2026-06-03,07:46,3,2,5
180,2026-06-03T03:17:00+05:30,2026-06-03,07:47,3,0,3
180,2026-06-03T03:20:00+05:30,2026-06-03,07:50,0,2,2
180,2026-06-03T03:22:00+05:30,2026-06-03,07:52,1,0,1
180,2026-06-03T03:24:00+05:30,2026-06-03,07:54,7,0,7
187,2026-06-03T03:10:00+05:30,2026-06-03,07:40,6,0,6
187,2026-06-03T03:12:00+05:30,2026-06-03,07:42,4,7,11
187,2026-06-03T03:13:00+05:30,2026-06-03,07:43,3,2,5
187,2026-06-03T03:14:00+05:30,2026-06-03,07:44,2,1,3
187,2026-06-03T03:16:00+05:30,2026-06-03,07:46,9,0,9
